# BUSCO version is: 3.1.0 
# The lineage dataset is: mollusca_odb10 (Creation date: 2019-11-20, number of species: 7, number of BUSCOs: 5295)
# To reproduce this run: python /programs/busco-3.1.0/scripts/run_BUSCO.py -i ./Similis_Trinity.fasta -o trinityBUSCO_Similis -l ./mollusca_odb10/ -m transcriptome -c 22
#
# Busco id	Status	Sequence	Score	Length
2819at6447	Duplicated	TRINITY_DN17804_c0_g1_i19	737.4	502
2819at6447	Duplicated	TRINITY_DN17804_c0_g1_i6	737.4	502
2820at6447	Missing
2821at6447	Complete	TRINITY_DN21793_c0_g1_i1	682.8	458
2822at6447	Missing
2824at6447	Duplicated	TRINITY_DN47305_c0_g1_i3	746.7	1059
2824at6447	Duplicated	TRINITY_DN47305_c0_g1_i8	676.4	990
2824at6447	Duplicated	TRINITY_DN47305_c0_g1_i9	764.2	1059
2825at6447	Duplicated	TRINITY_DN3645_c0_g1_i1	726.4	378
2825at6447	Duplicated	TRINITY_DN3645_c0_g1_i2	726.4	378
2831at6447	Fragmented	TRINITY_DN31056_c0_g1_i3	507.8	395
2835at6447	Duplicated	TRINITY_DN9455_c0_g1_i11	865.8	824
2835at6447	Duplicated	TRINITY_DN9455_c0_g1_i8	866.0	824
2835at6447	Duplicated	TRINITY_DN9455_c0_g1_i9	866.8	824
2836at6447	Duplicated	TRINITY_DN13943_c1_g1_i1	870.3	665
2836at6447	Duplicated	TRINITY_DN13943_c1_g1_i2	870.2	665
2838at6447	Duplicated	TRINITY_DN9724_c0_g1_i2	735.7	453
2838at6447	Duplicated	TRINITY_DN9724_c0_g1_i4	735.7	453
2839at6447	Missing
2841at6447	Duplicated	TRINITY_DN4339_c0_g1_i1	644.3	361
2841at6447	Duplicated	TRINITY_DN4339_c0_g1_i2	644.4	361
2846at6447	Duplicated	TRINITY_DN4429_c0_g2_i4	712.2	489
2846at6447	Duplicated	TRINITY_DN4429_c0_g2_i5	714.2	490
2846at6447	Duplicated	TRINITY_DN4429_c0_g2_i6	714.6	491
2847at6447	Missing
2849at6447	Missing
284at6447	Duplicated	TRINITY_DN10890_c0_g1_i1	2092.5	1647
284at6447	Duplicated	TRINITY_DN10890_c0_g1_i2	2092.5	1647
2851at6447	Duplicated	TRINITY_DN2166_c0_g1_i1	683.1	337
2851at6447	Duplicated	TRINITY_DN2166_c0_g1_i2	683.0	337
2854at6447	Duplicated	TRINITY_DN1153_c0_g1_i2	792.0	411
2854at6447	Duplicated	TRINITY_DN1153_c0_g1_i3	792.2	411
2854at6447	Duplicated	TRINITY_DN1153_c0_g1_i6	792.1	411
2855at6447	Duplicated	TRINITY_DN5607_c0_g1_i1	785.3	431
2855at6447	Duplicated	TRINITY_DN5607_c0_g1_i2	784.9	432
2861at6447	Complete	TRINITY_DN8169_c2_g1_i2	631.1	426
2862at6447	Complete	TRINITY_DN20676_c0_g1_i1	698.9	483
2863at6447	Missing
2864at6447	Complete	TRINITY_DN16152_c0_g2_i1	623.6	476
2865at6447	Duplicated	TRINITY_DN13346_c1_g1_i1	744.1	509
2865at6447	Duplicated	TRINITY_DN13346_c1_g1_i2	744.0	509
2868at6447	Complete	TRINITY_DN5834_c0_g1_i1	577.4	340
2869at6447	Duplicated	TRINITY_DN108_c0_g1_i1	600.0	421
2869at6447	Duplicated	TRINITY_DN108_c0_g1_i2	604.0	403
2869at6447	Duplicated	TRINITY_DN108_c0_g1_i3	604.0	403
2870at6447	Missing
2871at6447	Missing
2875at6447	Complete	TRINITY_DN3508_c1_g2_i1	689.2	498
2876at6447	Missing
2877at6447	Missing
287at6447	Complete	TRINITY_DN13591_c0_g1_i2	1755.0	1134
2880at6447	Duplicated	TRINITY_DN25177_c0_g1_i3	857.2	618
2880at6447	Duplicated	TRINITY_DN25177_c0_g1_i4	868.8	618
2881at6447	Duplicated	TRINITY_DN23281_c0_g1_i1	560.7	333
2881at6447	Duplicated	TRINITY_DN23281_c0_g1_i2	560.8	333
2882at6447	Duplicated	TRINITY_DN1791_c0_g1_i3	922.7	722
2882at6447	Duplicated	TRINITY_DN1791_c0_g1_i9	922.5	722
2883at6447	Complete	TRINITY_DN11132_c0_g1_i1	629.9	304
2887at6447	Duplicated	TRINITY_DN8653_c0_g2_i2	711.3	464
2887at6447	Duplicated	TRINITY_DN8653_c0_g2_i3	707.3	464
288at6447	Fragmented	TRINITY_DN60702_c0_g1_i1	1262.7	599
2890at6447	Missing
2892at6447	Missing
2893at6447	Duplicated	TRINITY_DN17275_c0_g1_i2	966.0	770
2893at6447	Duplicated	TRINITY_DN17275_c0_g1_i4	966.0	770
2896at6447	Missing
2897at6447	Duplicated	TRINITY_DN7397_c0_g1_i3	852.7	816
2897at6447	Duplicated	TRINITY_DN7397_c0_g1_i4	852.9	734
2897at6447	Duplicated	TRINITY_DN7397_c0_g1_i8	851.4	816
2898at6447	Fragmented	TRINITY_DN21555_c0_g1_i1	407.3	234
2899at6447	Complete	TRINITY_DN24247_c0_g2_i1	682.5	446
2900at6447	Complete	TRINITY_DN4564_c0_g1_i1	508.6	257
2901at6447	Missing
2902at6447	Duplicated	TRINITY_DN14855_c0_g2_i4	732.8	377
2902at6447	Duplicated	TRINITY_DN14855_c0_g2_i5	732.8	377
2903at6447	Missing
2905at6447	Complete	TRINITY_DN2938_c0_g2_i1	723.8	435
2907at6447	Complete	TRINITY_DN143_c3_g1_i1	615.2	430
2909at6447	Missing
2912at6447	Duplicated	TRINITY_DN3491_c1_g1_i1	853.5	561
2912at6447	Duplicated	TRINITY_DN3491_c1_g1_i4	852.3	553
2912at6447	Duplicated	TRINITY_DN3491_c1_g1_i6	860.2	510
2913at6447	Duplicated	TRINITY_DN6984_c0_g1_i1	1049.1	630
2913at6447	Duplicated	TRINITY_DN6984_c0_g1_i2	1049.4	630
2914at6447	Duplicated	TRINITY_DN501_c0_g1_i2	742.8	385
2914at6447	Duplicated	TRINITY_DN501_c0_g1_i3	742.7	385
2914at6447	Duplicated	TRINITY_DN501_c0_g1_i4	742.8	385
2918at6447	Missing
291at6447	Complete	TRINITY_DN8747_c0_g3_i2	1834.7	1248
2920at6447	Complete	TRINITY_DN2875_c0_g1_i3	571.7	589
2925at6447	Complete	TRINITY_DN17387_c0_g1_i1	674.3	365
2929at6447	Duplicated	TRINITY_DN298_c0_g1_i1	741.1	527
2929at6447	Duplicated	TRINITY_DN298_c0_g1_i2	741.2	527
2929at6447	Duplicated	TRINITY_DN298_c0_g1_i3	735.8	527
292at6447	Missing
2935at6447	Complete	TRINITY_DN3887_c0_g1_i1	607.1	411
2936at6447	Duplicated	TRINITY_DN3781_c0_g1_i13	673.8	423
2936at6447	Duplicated	TRINITY_DN3781_c0_g1_i22	673.6	423
2937at6447	Complete	TRINITY_DN2117_c3_g1_i1	732.0	419
2939at6447	Duplicated	TRINITY_DN3408_c0_g1_i10	753.9	443
2939at6447	Duplicated	TRINITY_DN3408_c0_g1_i7	753.9	443
2939at6447	Duplicated	TRINITY_DN3408_c0_g1_i9	753.9	443
293at6447	Duplicated	TRINITY_DN345_c0_g1_i11	2446.6	1419
293at6447	Duplicated	TRINITY_DN345_c0_g1_i6	2154.6	1284
293at6447	Duplicated	TRINITY_DN345_c0_g1_i8	2444.9	1419
2940at6447	Duplicated	TRINITY_DN17809_c0_g1_i1	684.3	495
2940at6447	Duplicated	TRINITY_DN17809_c0_g1_i3	684.5	482
2941at6447	Complete	TRINITY_DN8968_c0_g1_i1	767.8	548
2942at6447	Duplicated	TRINITY_DN698_c4_g1_i1	583.2	285
2942at6447	Duplicated	TRINITY_DN698_c4_g1_i2	583.2	285
2944at6447	Duplicated	TRINITY_DN7558_c2_g1_i2	591.3	610
2944at6447	Duplicated	TRINITY_DN7558_c2_g1_i3	591.3	610
2945at6447	Fragmented	TRINITY_DN2485_c0_g1_i4	726.4	433
2946at6447	Complete	TRINITY_DN3378_c0_g2_i1	689.4	344
2948at6447	Missing
294at6447	Duplicated	TRINITY_DN10222_c0_g2_i2	1735.0	929
294at6447	Duplicated	TRINITY_DN10222_c0_g2_i4	1735.1	929
2950at6447	Duplicated	TRINITY_DN15452_c0_g1_i4	615.2	487
2950at6447	Duplicated	TRINITY_DN15452_c0_g1_i8	615.0	487
2951at6447	Complete	TRINITY_DN684_c0_g4_i1	815.4	457
2958at6447	Duplicated	TRINITY_DN4372_c0_g1_i1	588.5	370
2958at6447	Duplicated	TRINITY_DN4372_c0_g1_i2	588.5	370
2958at6447	Duplicated	TRINITY_DN4372_c0_g1_i3	588.5	370
295at6447	Duplicated	TRINITY_DN2731_c0_g1_i3	992.1	776
295at6447	Duplicated	TRINITY_DN2731_c0_g1_i7	983.8	822
295at6447	Duplicated	TRINITY_DN2731_c0_g1_i8	983.6	821
2960at6447	Missing
2964at6447	Duplicated	TRINITY_DN36300_c0_g2_i5	711.8	532
2964at6447	Duplicated	TRINITY_DN36300_c0_g2_i6	711.9	532
2969at6447	Complete	TRINITY_DN14380_c0_g1_i1	728.4	444
2971at6447	Missing
2974at6447	Missing
2975at6447	Duplicated	TRINITY_DN5189_c0_g1_i1	645.6	420
2975at6447	Duplicated	TRINITY_DN5189_c0_g1_i2	645.6	420
2975at6447	Duplicated	TRINITY_DN5189_c0_g1_i4	645.6	420
2980at6447	Complete	TRINITY_DN26466_c1_g2_i1	258.2	223
2981at6447	Complete	TRINITY_DN33759_c0_g1_i1	848.5	728
2983at6447	Duplicated	TRINITY_DN445_c0_g2_i4	653.9	387
2983at6447	Duplicated	TRINITY_DN445_c0_g2_i6	653.9	387
2983at6447	Duplicated	TRINITY_DN445_c0_g2_i7	653.8	387
2985at6447	Duplicated	TRINITY_DN2932_c4_g2_i1	663.6	445
2985at6447	Duplicated	TRINITY_DN3368_c3_g1_i1	590.6	463
2987at6447	Duplicated	TRINITY_DN7195_c0_g1_i2	851.4	636
2987at6447	Duplicated	TRINITY_DN7195_c0_g1_i4	928.2	650
2993at6447	Duplicated	TRINITY_DN7649_c0_g1_i4	627.0	319
2993at6447	Duplicated	TRINITY_DN7649_c0_g1_i5	627.1	319
2993at6447	Duplicated	TRINITY_DN7649_c0_g1_i7	626.5	319
2995at6447	Missing
2997at6447	Complete	TRINITY_DN21754_c0_g1_i1	545.5	422
2998at6447	Complete	TRINITY_DN9854_c0_g1_i1	697.2	441
2at6447	Missing
3000at6447	Duplicated	TRINITY_DN2650_c0_g1_i4	781.4	875
3000at6447	Duplicated	TRINITY_DN2650_c0_g1_i6	789.0	875
3000at6447	Duplicated	TRINITY_DN2650_c0_g1_i7	781.1	858
3001at6447	Complete	TRINITY_DN20356_c1_g2_i1	704.6	333
3002at6447	Missing
3003at6447	Duplicated	TRINITY_DN10685_c0_g1_i1	690.6	504
3003at6447	Duplicated	TRINITY_DN10685_c0_g1_i4	690.9	504
3003at6447	Duplicated	TRINITY_DN10685_c0_g1_i7	690.5	504
3005at6447	Duplicated	TRINITY_DN935_c1_g3_i1	597.9	351
3005at6447	Duplicated	TRINITY_DN935_c1_g3_i3	598.1	351
3009at6447	Missing
300at6447	Missing
3011at6447	Duplicated	TRINITY_DN27265_c0_g1_i5	841.2	406
3011at6447	Duplicated	TRINITY_DN27265_c0_g1_i7	840.1	406
3011at6447	Duplicated	TRINITY_DN27265_c0_g1_i9	840.0	406
3012at6447	Missing
3014at6447	Duplicated	TRINITY_DN417_c0_g1_i1	1046.4	783
3014at6447	Duplicated	TRINITY_DN417_c0_g1_i4	1044.6	783
3014at6447	Duplicated	TRINITY_DN417_c0_g1_i6	1045.4	783
3015at6447	Missing
3021at6447	Complete	TRINITY_DN22535_c0_g1_i1	506.7	505
3022at6447	Missing
3024at6447	Complete	TRINITY_DN16096_c1_g1_i2	604.1	333
3027at6447	Complete	TRINITY_DN25050_c0_g1_i1	586.5	347
3028at6447	Duplicated	TRINITY_DN9029_c0_g1_i1	717.7	405
3028at6447	Duplicated	TRINITY_DN9029_c0_g1_i2	717.7	405
302at6447	Duplicated	TRINITY_DN7687_c0_g1_i6	1334.5	988
302at6447	Duplicated	TRINITY_DN7687_c0_g1_i7	1334.5	988
302at6447	Duplicated	TRINITY_DN7687_c0_g1_i8	1334.5	988
3030at6447	Fragmented	TRINITY_DN25143_c0_g1_i1	476.8	333
3032at6447	Missing
3034at6447	Complete	TRINITY_DN9692_c0_g1_i1	688.9	408
3036at6447	Duplicated	TRINITY_DN931_c0_g1_i1	723.8	427
3036at6447	Duplicated	TRINITY_DN931_c0_g1_i2	723.7	427
3037at6447	Duplicated	TRINITY_DN41479_c0_g2_i3	802.4	580
3037at6447	Duplicated	TRINITY_DN41479_c0_g2_i4	802.4	580
3038at6447	Missing
3039at6447	Complete	TRINITY_DN11327_c1_g2_i2	509.9	308
3041at6447	Duplicated	TRINITY_DN13931_c0_g2_i1	570.4	573
3041at6447	Duplicated	TRINITY_DN13931_c0_g2_i2	570.4	573
3041at6447	Duplicated	TRINITY_DN13931_c0_g2_i3	570.3	573
3044at6447	Duplicated	TRINITY_DN25076_c1_g1_i5	568.9	601
3044at6447	Duplicated	TRINITY_DN25076_c1_g1_i6	589.4	620
3047at6447	Missing
3049at6447	Complete	TRINITY_DN4745_c2_g1_i1	641.2	382
304at6447	Missing
3052at6447	Duplicated	TRINITY_DN9070_c0_g1_i1	638.2	385
3052at6447	Duplicated	TRINITY_DN9070_c0_g1_i3	638.2	386
3052at6447	Duplicated	TRINITY_DN9070_c0_g1_i7	638.2	385
3053at6447	Duplicated	TRINITY_DN6519_c0_g1_i1	658.0	364
3053at6447	Duplicated	TRINITY_DN6519_c0_g1_i2	566.5	336
3055at6447	Complete	TRINITY_DN108_c0_g2_i1	669.7	428
3059at6447	Duplicated	TRINITY_DN2174_c1_g1_i1	823.0	708
3059at6447	Duplicated	TRINITY_DN2174_c1_g1_i2	817.5	753
3059at6447	Duplicated	TRINITY_DN2174_c1_g1_i4	823.2	708
3060at6447	Duplicated	TRINITY_DN2184_c0_g1_i1	821.4	437
3060at6447	Duplicated	TRINITY_DN2184_c0_g1_i2	820.9	437
3060at6447	Duplicated	TRINITY_DN2184_c0_g1_i3	821.0	437
3064at6447	Missing
3066at6447	Complete	TRINITY_DN2253_c3_g1_i1	680.7	389
3068at6447	Complete	TRINITY_DN17040_c1_g1_i1	632.0	437
3071at6447	Missing
3072at6447	Duplicated	TRINITY_DN6314_c0_g1_i3	624.7	502
3072at6447	Duplicated	TRINITY_DN6314_c0_g1_i5	625.2	502
3072at6447	Duplicated	TRINITY_DN6314_c0_g1_i6	618.3	502
3074at6447	Duplicated	TRINITY_DN1927_c0_g2_i2	649.0	347
3074at6447	Duplicated	TRINITY_DN1927_c0_g2_i3	649.1	347
3074at6447	Duplicated	TRINITY_DN1927_c0_g2_i4	649.1	347
3077at6447	Missing
307at6447	Complete	TRINITY_DN5690_c0_g1_i1	1695.9	1409
3080at6447	Duplicated	TRINITY_DN35146_c0_g1_i2	705.3	444
3080at6447	Duplicated	TRINITY_DN35146_c0_g1_i3	698.9	407
3080at6447	Duplicated	TRINITY_DN35146_c0_g1_i8	695.6	445
3081at6447	Complete	TRINITY_DN28870_c0_g1_i3	709.9	519
3082at6447	Missing
3083at6447	Missing
3084at6447	Duplicated	TRINITY_DN13114_c0_g3_i1	583.2	243
3084at6447	Duplicated	TRINITY_DN13114_c0_g3_i2	583.4	243
3084at6447	Duplicated	TRINITY_DN13114_c0_g3_i3	583.5	243
3085at6447	Complete	TRINITY_DN15428_c0_g1_i1	772.5	415
3086at6447	Duplicated	TRINITY_DN18581_c0_g1_i1	649.4	422
3086at6447	Duplicated	TRINITY_DN18581_c0_g1_i2	583.4	388
3089at6447	Duplicated	TRINITY_DN9066_c0_g1_i1	567.9	481
3089at6447	Duplicated	TRINITY_DN9066_c0_g1_i3	527.4	451
3089at6447	Duplicated	TRINITY_DN9066_c0_g1_i4	575.1	481
308at6447	Duplicated	TRINITY_DN2078_c0_g1_i1	2077.7	1060
308at6447	Duplicated	TRINITY_DN2078_c0_g1_i2	2066.4	1066
308at6447	Duplicated	TRINITY_DN2078_c0_g1_i5	2078.4	1060
3091at6447	Duplicated	TRINITY_DN5880_c0_g1_i1	819.6	539
3091at6447	Duplicated	TRINITY_DN5880_c0_g1_i3	819.6	510
3095at6447	Complete	TRINITY_DN4561_c0_g1_i11	578.9	330
3096at6447	Complete	TRINITY_DN33839_c0_g1_i1	644.5	409
3097at6447	Duplicated	TRINITY_DN7827_c0_g1_i15	677.0	340
3097at6447	Duplicated	TRINITY_DN7827_c0_g1_i16	691.9	354
3097at6447	Duplicated	TRINITY_DN7827_c0_g1_i3	691.9	354
3098at6447	Complete	TRINITY_DN17063_c1_g1_i5	582.5	405
3099at6447	Complete	TRINITY_DN22_c0_g1_i11	769.3	451
3101at6447	Duplicated	TRINITY_DN8454_c0_g1_i2	711.3	360
3101at6447	Duplicated	TRINITY_DN8454_c0_g1_i8	713.6	362
3102at6447	Duplicated	TRINITY_DN519_c0_g1_i2	492.2	604
3102at6447	Duplicated	TRINITY_DN519_c0_g1_i4	492.3	604
3102at6447	Duplicated	TRINITY_DN519_c0_g1_i5	492.2	604
3106at6447	Complete	TRINITY_DN8249_c0_g1_i2	686.9	563
3108at6447	Complete	TRINITY_DN12688_c0_g1_i1	630.0	356
3109at6447	Duplicated	TRINITY_DN5365_c0_g1_i1	655.0	392
3109at6447	Duplicated	TRINITY_DN5365_c0_g1_i5	654.8	392
3109at6447	Duplicated	TRINITY_DN5365_c0_g1_i6	655.7	392
3113at6447	Missing
3114at6447	Missing
3117at6447	Duplicated	TRINITY_DN24513_c0_g4_i1	714.7	393
3117at6447	Duplicated	TRINITY_DN24513_c0_g4_i2	716.7	354
3119at6447	Complete	TRINITY_DN2574_c0_g1_i1	566.0	300
311at6447	Missing
3120at6447	Complete	TRINITY_DN18425_c0_g2_i1	805.7	493
3122at6447	Duplicated	TRINITY_DN3406_c1_g1_i1	635.2	395
3122at6447	Duplicated	TRINITY_DN3406_c1_g1_i2	634.6	395
3124at6447	Complete	TRINITY_DN27323_c0_g2_i1	673.2	443
3126at6447	Complete	TRINITY_DN19076_c0_g1_i1	588.0	338
3127at6447	Complete	TRINITY_DN19081_c0_g1_i2	636.0	503
312at6447	Complete	TRINITY_DN1827_c0_g1_i5	2307.0	1693
3130at6447	Duplicated	TRINITY_DN5772_c0_g1_i1	729.6	367
3130at6447	Duplicated	TRINITY_DN5772_c0_g1_i2	729.6	367
3130at6447	Duplicated	TRINITY_DN5772_c0_g1_i3	687.5	355
3131at6447	Missing
3133at6447	Duplicated	TRINITY_DN7739_c1_g1_i1	647.8	479
3133at6447	Duplicated	TRINITY_DN7739_c1_g1_i3	668.5	479
3133at6447	Duplicated	TRINITY_DN7739_c1_g1_i4	586.6	472
3134at6447	Duplicated	TRINITY_DN7907_c0_g1_i1	783.5	528
3134at6447	Duplicated	TRINITY_DN7907_c0_g1_i4	783.5	528
3139at6447	Duplicated	TRINITY_DN2052_c0_g2_i3	661.5	418
3139at6447	Duplicated	TRINITY_DN2052_c0_g2_i5	661.3	419
313at6447	Duplicated	TRINITY_DN18357_c0_g1_i2	2274.9	1554
313at6447	Duplicated	TRINITY_DN18357_c0_g1_i5	2271.4	1542
313at6447	Duplicated	TRINITY_DN18357_c0_g1_i7	2271.3	1542
3142at6447	Complete	TRINITY_DN21244_c0_g1_i3	1083.7	922
3145at6447	Missing
3147at6447	Complete	TRINITY_DN4374_c0_g2_i4	705.0	366
3149at6447	Complete	TRINITY_DN12613_c0_g1_i1	685.8	378
314at6447	Duplicated	TRINITY_DN22407_c0_g1_i2	1518.5	1025
314at6447	Duplicated	TRINITY_DN22407_c0_g1_i3	1517.7	1028
314at6447	Duplicated	TRINITY_DN22407_c0_g1_i6	1518.5	1025
3150at6447	Duplicated	TRINITY_DN4914_c0_g2_i3	769.6	434
3150at6447	Duplicated	TRINITY_DN4914_c0_g2_i4	769.5	434
3150at6447	Duplicated	TRINITY_DN4914_c0_g2_i6	769.5	434
3155at6447	Complete	TRINITY_DN9100_c0_g1_i1	814.0	646
3156at6447	Complete	TRINITY_DN18426_c0_g2_i1	321.5	282
3158at6447	Duplicated	TRINITY_DN20917_c0_g1_i2	638.8	346
3158at6447	Duplicated	TRINITY_DN20917_c0_g1_i4	639.1	346
3158at6447	Duplicated	TRINITY_DN20917_c0_g1_i5	638.7	346
315at6447	Complete	TRINITY_DN11267_c0_g2_i2	1820.3	1129
3162at6447	Duplicated	TRINITY_DN13335_c0_g1_i1	780.4	469
3162at6447	Duplicated	TRINITY_DN13335_c0_g1_i2	781.2	469
3164at6447	Complete	TRINITY_DN3881_c1_g3_i3	796.5	932
3165at6447	Duplicated	TRINITY_DN4594_c2_g3_i1	502.4	264
3165at6447	Duplicated	TRINITY_DN4594_c2_g3_i2	514.4	264
3166at6447	Duplicated	TRINITY_DN4492_c1_g1_i1	579.0	285
3166at6447	Duplicated	TRINITY_DN4492_c1_g1_i2	579.0	285
3168at6447	Missing
3169at6447	Complete	TRINITY_DN17842_c2_g1_i1	717.4	367
3174at6447	Missing
3179at6447	Complete	TRINITY_DN46130_c0_g1_i2	637.7	403
3180at6447	Complete	TRINITY_DN93_c0_g1_i1	532.3	410
3181at6447	Complete	TRINITY_DN3773_c0_g1_i1	673.5	456
3182at6447	Complete	TRINITY_DN20747_c0_g2_i2	654.4	495
3184at6447	Duplicated	TRINITY_DN15447_c0_g1_i1	596.1	315
3184at6447	Duplicated	TRINITY_DN15447_c0_g1_i2	641.9	344
3185at6447	Duplicated	TRINITY_DN15751_c0_g2_i2	652.7	378
3185at6447	Duplicated	TRINITY_DN15751_c0_g2_i5	652.7	378
3185at6447	Duplicated	TRINITY_DN15751_c0_g2_i7	652.7	378
3186at6447	Complete	TRINITY_DN13607_c0_g2_i1	572.5	485
3188at6447	Duplicated	TRINITY_DN675_c0_g1_i11	693.4	458
3188at6447	Duplicated	TRINITY_DN675_c0_g1_i12	693.3	458
3188at6447	Duplicated	TRINITY_DN675_c0_g1_i13	693.4	458
318at6447	Missing
3193at6447	Complete	TRINITY_DN54303_c0_g1_i1	585.9	399
3197at6447	Complete	TRINITY_DN1357_c3_g1_i1	749.6	511
3198at6447	Duplicated	TRINITY_DN12830_c0_g1_i2	647.3	435
3198at6447	Duplicated	TRINITY_DN12830_c0_g1_i4	647.3	454
3200at6447	Duplicated	TRINITY_DN4645_c0_g1_i1	764.4	396
3200at6447	Duplicated	TRINITY_DN4645_c0_g1_i4	764.4	396
3201at6447	Duplicated	TRINITY_DN10520_c0_g1_i1	670.9	458
3201at6447	Duplicated	TRINITY_DN10520_c0_g1_i2	670.9	458
3202at6447	Missing
3204at6447	Duplicated	TRINITY_DN19593_c0_g1_i1	456.8	393
3204at6447	Duplicated	TRINITY_DN19593_c0_g1_i2	446.6	393
3205at6447	Duplicated	TRINITY_DN313_c1_g1_i1	745.9	649
3205at6447	Duplicated	TRINITY_DN313_c1_g1_i2	810.3	649
3205at6447	Duplicated	TRINITY_DN313_c1_g1_i3	810.3	649
3207at6447	Complete	TRINITY_DN23475_c0_g1_i1	652.7	311
320at6447	Fragmented	TRINITY_DN5240_c0_g1_i2	1303.8	680
3210at6447	Missing
3212at6447	Missing
3213at6447	Complete	TRINITY_DN37787_c0_g1_i1	649.8	351
3214at6447	Missing
3219at6447	Complete	TRINITY_DN28653_c0_g1_i1	709.2	395
321at6447	Duplicated	TRINITY_DN2248_c0_g1_i1	1893.1	1314
321at6447	Duplicated	TRINITY_DN2248_c0_g1_i12	1889.5	1314
321at6447	Duplicated	TRINITY_DN2248_c0_g1_i14	1889.9	1314
3220at6447	Missing
3221at6447	Duplicated	TRINITY_DN20312_c0_g2_i12	652.4	475
3221at6447	Duplicated	TRINITY_DN20312_c0_g2_i18	652.2	477
3221at6447	Duplicated	TRINITY_DN20312_c0_g2_i3	652.3	476
3225at6447	Duplicated	TRINITY_DN2348_c0_g1_i1	707.0	829
3225at6447	Duplicated	TRINITY_DN2348_c0_g1_i2	707.0	829
3225at6447	Duplicated	TRINITY_DN2348_c0_g1_i3	706.0	805
3226at6447	Duplicated	TRINITY_DN7351_c0_g1_i1	758.9	744
3226at6447	Duplicated	TRINITY_DN7351_c0_g1_i2	758.9	744
3226at6447	Duplicated	TRINITY_DN7351_c0_g1_i5	758.9	744
3228at6447	Duplicated	TRINITY_DN6342_c0_g1_i1	700.7	332
3228at6447	Duplicated	TRINITY_DN6342_c0_g1_i3	700.9	332
3228at6447	Duplicated	TRINITY_DN6342_c0_g1_i6	700.7	332
3229at6447	Duplicated	TRINITY_DN129_c2_g1_i2	611.3	294
3229at6447	Duplicated	TRINITY_DN129_c2_g1_i3	611.3	294
322at6447	Duplicated	TRINITY_DN1150_c1_g1_i3	1883.2	949
322at6447	Duplicated	TRINITY_DN1150_c1_g1_i5	1880.6	949
322at6447	Duplicated	TRINITY_DN1150_c1_g1_i6	1882.5	949
3230at6447	Fragmented	TRINITY_DN22899_c0_g1_i3	368.7	214
3231at6447	Fragmented	TRINITY_DN54226_c0_g1_i1	409.8	257
3235at6447	Complete	TRINITY_DN14834_c0_g1_i1	638.1	450
3236at6447	Missing
3238at6447	Duplicated	TRINITY_DN2720_c0_g1_i16	698.0	522
3238at6447	Duplicated	TRINITY_DN2720_c0_g1_i6	700.2	522
3238at6447	Duplicated	TRINITY_DN2720_c0_g1_i9	695.4	522
3240at6447	Complete	TRINITY_DN1622_c0_g1_i10	734.1	372
3242at6447	Duplicated	TRINITY_DN2110_c0_g1_i1	721.7	388
3242at6447	Duplicated	TRINITY_DN2110_c0_g1_i2	721.6	388
3244at6447	Complete	TRINITY_DN9839_c1_g1_i1	671.3	714
3246at6447	Complete	TRINITY_DN18080_c0_g1_i3	683.7	499
3248at6447	Duplicated	TRINITY_DN9496_c0_g1_i5	449.1	496
3248at6447	Duplicated	TRINITY_DN9496_c0_g1_i7	449.0	496
3250at6447	Fragmented	TRINITY_DN8930_c0_g1_i6	348.0	823
3251at6447	Missing
3252at6447	Complete	TRINITY_DN1147_c0_g1_i3	598.0	732
3254at6447	Duplicated	TRINITY_DN4699_c0_g1_i1	707.1	398
3254at6447	Duplicated	TRINITY_DN4699_c0_g1_i3	706.4	398
3255at6447	Complete	TRINITY_DN14452_c0_g1_i1	704.1	468
3258at6447	Complete	TRINITY_DN30514_c0_g1_i3	555.0	458
3259at6447	Duplicated	TRINITY_DN9718_c1_g1_i1	535.5	409
3259at6447	Duplicated	TRINITY_DN9718_c1_g1_i2	535.4	409
325at6447	Missing
3261at6447	Complete	TRINITY_DN11105_c0_g1_i1	419.4	461
3263at6447	Complete	TRINITY_DN269_c0_g1_i1	501.5	269
3264at6447	Complete	TRINITY_DN23675_c0_g1_i5	611.6	369
3266at6447	Duplicated	TRINITY_DN1683_c0_g1_i1	633.5	432
3266at6447	Duplicated	TRINITY_DN1683_c0_g1_i2	633.6	432
3268at6447	Duplicated	TRINITY_DN18138_c0_g1_i2	589.6	326
3268at6447	Duplicated	TRINITY_DN18138_c0_g1_i5	603.0	353
3269at6447	Complete	TRINITY_DN39071_c0_g3_i2	649.8	330
3270at6447	Complete	TRINITY_DN28987_c2_g1_i2	613.8	337
3271at6447	Complete	TRINITY_DN3799_c1_g1_i1	787.0	432
3272at6447	Duplicated	TRINITY_DN11668_c0_g2_i2	591.2	367
3272at6447	Duplicated	TRINITY_DN11668_c0_g2_i3	566.3	347
3272at6447	Duplicated	TRINITY_DN11668_c0_g2_i4	589.3	367
3273at6447	Missing
3277at6447	Missing
3278at6447	Duplicated	TRINITY_DN8610_c0_g1_i10	888.6	855
3278at6447	Duplicated	TRINITY_DN8610_c0_g1_i2	883.4	878
3278at6447	Duplicated	TRINITY_DN8610_c0_g1_i5	884.0	844
3279at6447	Missing
327at6447	Missing
3280at6447	Missing
